Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Differential,Opponent Differential,Game Type
1/24/2015,Sacred Heart,Away,83,Bryant,66,Home,,Win,-0.22,-1.35,Division 1
1/24/2015,Bryant,Home,66,Sacred Heart,83,Away,,Loss,-1.35,-0.22,Division 1
1/24/2015,Coastal Car,Home,63,Presbyterian,52,Away,,Win,10.03,-7.38,Division 1
1/24/2015,Presbyterian,Away,52,Coastal Car,63,Home,,Loss,-7.38,10.03,Division 1
1/24/2015,NE Omaha,Home,80,Denver,69,Away,,Win,-1.03,-0.83,Division 1
1/24/2015,Denver,Away,69,NE Omaha,80,Home,,Loss,-0.83,-1.03,Division 1
1/24/2015,West Virginia,Home,86,TCU,85,Away,,Win,7.09,5.79,Division 1
1/24/2015,TCU,Away,85,West Virginia,86,Home,,Loss,5.79,7.09,Division 1
1/24/2015,Colgate,Home,59,Loyola MD,58,Away,,Win,1.58,-7.37,Division 1
1/24/2015,Loyola MD,Away,58,Colgate,59,Home,,Loss,-7.37,1.58,Division 1
1/24/2015,Lehigh,Away,75,Lafayette,71,Home,,Win,1.40,1.81,Division 1
1/24/2015,Lafayette,Home,71,Lehigh,75,Away,,Loss,1.81,1.40,Division 1
1/24/2015,Texas A&M,Away,67,Tennessee,61,Home,,Win,4.97,-0.94,Division 1
1/24/2015,Tennessee,Home,61,Texas A&M,67,Away,,Loss,-0.94,4.97,Division 1
1/24/2015,Furman,Home,82,Allen,46,Away,,Win,-4.45,0.00,Non Division 1
1/24/2015,Allen,Away,46,Furman,82,Home,,Loss,0.00,-4.45,Non Division 1
1/24/2015,Kansas,Away,75,Texas,62,Home,,Win,6.53,7.55,Division 1
1/24/2015,Texas,Home,62,Kansas,75,Away,,Loss,7.55,6.53,Division 1
1/24/2015,Indiana St,Home,72,Loyola-Chicago,61,Away,,Win,-1.32,1.72,Division 1
1/24/2015,Loyola-Chicago,Away,61,Indiana St,72,Home,,Loss,1.72,-1.32,Division 1
1/24/2015,Kent,Away,63,Ball St,52,Home,,Win,3.00,-3.63,Division 1
1/24/2015,Ball St,Home,52,Kent,63,Away,,Loss,-3.63,3.00,Division 1
1/24/2015,Dartmouth,Away,70,Harvard,61,Home,,Win,0.75,6.93,Division 1
1/24/2015,Harvard,Home,61,Dartmouth,70,Away,,Loss,6.93,0.75,Division 1
1/24/2015,Yale,Home,69,Brown,65,Away,,Win,7.28,-3.10,Division 1
1/24/2015,Brown,Away,65,Yale,69,Home,,Loss,-3.10,7.28,Division 1
1/24/2015,William & Mary,Home,78,Northeastern,62,Away,,Win,6.53,3.59,Division 1
1/24/2015,Northeastern,Away,62,William & Mary,78,Home,,Loss,3.59,6.53,Division 1
1/24/2015,Boise St,Away,77,Air Force,68,Home,,Win,10.48,0.65,Division 1
1/24/2015,Air Force,Home,68,Boise St,77,Away,,Loss,0.65,10.48,Division 1
1/24/2015,SC Upstate,Home,91,Stetson,67,Away,,Win,11.50,-7.29,Division 1
1/24/2015,Stetson,Away,67,SC Upstate,91,Home,,Loss,-7.29,11.50,Division 1
1/24/2015,North Carolina,Home,78,Florida St,74,Away,,Win,9.51,-0.33,Division 1
1/24/2015,Florida St,Away,74,North Carolina,78,Home,,Loss,-0.33,9.51,Division 1
1/24/2015,G Washington,Home,74,Duquesne,59,Away,,Win,5.82,-2.90,Division 1
1/24/2015,Duquesne,Away,59,G Washington,74,Home,,Loss,-2.90,5.82,Division 1
1/24/2015,FL Gulf Coast,Away,54,Kennesaw,48,Home,,Win,4.53,-10.50,Division 1
1/24/2015,Kennesaw,Home,48,FL Gulf Coast,54,Away,,Loss,-10.50,4.53,Division 1
1/25/2015,Rhode Island,Home,53,St Bonaventure,48,Away,,Win,7.81,2.58,Division 1
1/25/2015,St Bonaventure,Away,48,Rhode Island,53,Home,,Loss,2.58,7.81,Division 1
1/25/2015,Butler,Home,77,Seton Hall,57,Away,,Win,8.38,0.39,Division 1
1/25/2015,Seton Hall,Away,57,Butler,77,Home,,Loss,0.39,8.38,Division 1
1/25/2015,NJIT,Away,72,South Alabama,55,Home,,Win,4.52,-4.94,Division 1
1/25/2015,South Alabama,Home,55,NJIT,72,Away,,Loss,-4.94,4.52,Division 1
1/25/2015,Stony Brook,Away,61,Binghamton,54,Home,,Win,5.59,-8.72,Division 1
1/25/2015,Binghamton,Home,54,Stony Brook,61,Away,,Loss,-8.72,5.59,Division 1
1/25/2015,Maine,Away,70,Hartford,61,Home,,Win,-14.40,-2.20,Division 1
1/25/2015,Hartford,Home,61,Maine,70,Away,,Loss,-2.20,-14.40,Division 1
1/25/2015,Vermont,Away,61,MA Lowell,50,Home,,Win,8.45,-5.10,Division 1
1/25/2015,MA Lowell,Home,50,Vermont,61,Away,,Loss,-5.10,8.45,Division 1
1/25/2015,Villanova,Home,71,Creighton,50,Away,,Win,15.38,0.42,Division 1
1/25/2015,Creighton,Away,50,Villanova,71,Home,,Loss,0.42,15.38,Division 1
1/25/2015,Maryland,Home,68,Northwestern,67,Away,,Win,6.24,-1.09,Division 1
1/25/2015,Northwestern,Away,67,Maryland,68,Home,,Loss,-1.09,6.24,Division 1
1/25/2015,Utah,Home,77,Washington,56,Away,,Win,15.16,0.74,Division 1
1/25/2015,Washington,Away,56,Utah,77,Home,,Loss,0.74,15.16,Division 1
1/25/2015,Louisville,Away,80,Pittsburgh,68,Home,,Win,9.69,1.67,Division 1
1/25/2015,Pittsburgh,Home,68,Louisville,80,Away,,Loss,1.67,9.69,Division 1
1/25/2015,Albany NY,Home,69,UMBC,55,Away,,Win,5.28,-11.03,Division 1
1/25/2015,UMBC,Away,55,Albany NY,69,Home,,Loss,-11.03,5.28,Division 1
1/25/2015,Notre Dame,Away,81,NC State,78,Home,,Win,13.18,4.97,Division 1
1/25/2015,NC State,Home,78,Notre Dame,81,Away,,Loss,4.97,13.18,Division 1
1/25/2015,Princeton,Home,96,Rowan,48,Away,,Win,3.13,0.00,Non Division 1
1/25/2015,Rowan,Away,48,Princeton,96,Home,,Loss,0.00,3.13,Non Division 1
1/25/2015,Boston College,Away,64,Georgia Tech,62,Home,,Win,-1.63,-1.29,Division 1
1/25/2015,Georgia Tech,Home,62,Boston College,64,Away,,Loss,-1.29,-1.63,Division 1
1/25/2015,Virginia,Away,50,Virginia Tech,47,Home,,Win,14.59,-4.03,Division 1
1/25/2015,Virginia Tech,Home,47,Virginia,50,Away,,Loss,-4.03,14.59,Division 1
1/25/2015,Ohio St,Home,82,Indiana,70,Away,,Win,13.42,6.06,Division 1
1/25/2015,Indiana,Away,70,Ohio St,82,Home,,Loss,6.06,13.42,Division 1
1/25/2015,Iona,Away,87,Niagara,64,Away,Neutral Site,Win,6.79,-7.47,Division 1
1/25/2015,Niagara,Away,64,Iona,87,Away,Neutral Site,Loss,-7.47,6.79,Division 1
1/25/2015,Wichita St,Home,74,Drake,40,Away,,Win,13.91,-7.29,Division 1
1/25/2015,Drake,Away,40,Wichita St,74,Home,,Loss,-7.29,13.91,Division 1
1/25/2015,Connecticut,Home,66,South Florida,53,Away,,Win,4.38,-6.84,Division 1
1/25/2015,South Florida,Away,53,Connecticut,66,Home,,Loss,-6.84,4.38,Division 1
1/25/2015,Northern Iowa,Away,54,Illinois St,53,Home,,Win,11.06,6.15,Division 1
1/25/2015,Illinois St,Home,53,Northern Iowa,54,Away,,Loss,6.15,11.06,Division 1
1/25/2015,Cincinnati,Away,56,UCF,46,Home,,Win,7.09,-5.73,Division 1
1/25/2015,UCF,Home,46,Cincinnati,56,Away,,Loss,-5.73,7.09,Division 1
1/25/2015,Duke,Away,77,St John's,68,Home,,Win,15.03,3.59,Division 1
1/25/2015,St John's,Home,68,Duke,77,Away,,Loss,3.59,15.03,Division 1
1/25/2015,St Peter's,Away,69,Siena,55,Home,,Win,0.97,-4.03,Division 1
1/25/2015,Siena,Home,55,St Peter's,69,Away,,Loss,-4.03,0.97,Division 1
1/25/2015,Marist,Home,73,Fairfield,67,Away,,Win,-7.63,-6.32,Division 1
1/25/2015,Fairfield,Away,67,Marist,73,Home,,Loss,-6.32,-7.63,Division 1
1/25/2015,Manhattan,Home,71,Monmouth NJ,64,Away,,Win,2.38,0.73,Division 1
1/25/2015,Monmouth NJ,Away,64,Manhattan,71,Home,,Loss,0.73,2.38,Division 1
1/26/2015,TAM C. Christi,Away,70,SE Louisiana,61,Home,,Win,2.25,-2.85,Division 1
1/26/2015,SE Louisiana,Home,61,TAM C. Christi,70,Away,,Loss,-2.85,2.25,Division 1
1/26/2015,Norfolk St,Away,70,Savannah St,54,Home,,Win,4.15,-10.13,Division 1
1/26/2015,Savannah St,Home,54,Norfolk St,70,Away,,Loss,-10.13,4.15,Division 1
1/26/2015,Valparaiso,Home,73,WI Milwaukee,48,Away,,Win,10.55,-3.80,Division 1
1/26/2015,WI Milwaukee,Away,48,Valparaiso,73,Home,,Loss,-3.80,10.55,Division 1
1/26/2015,New Orleans,Home,87,Cent Arkansas,67,Away,,Win,-2.45,-16.90,Division 1
1/26/2015,Cent Arkansas,Away,67,New Orleans,87,Home,,Loss,-16.90,-2.45,Division 1
1/26/2015,Incarnate Word,Home,86,McNeese St,84,Away,,Win,4.75,-1.81,Division 1
1/26/2015,McNeese St,Away,84,Incarnate Word,86,Home,,Loss,-1.81,4.75,Division 1
1/26/2015,SF Austin,Away,82,Lamar,65,Home,,Win,14.88,0.47,Division 1
1/26/2015,Lamar,Home,65,SF Austin,82,Away,,Loss,0.47,14.88,Division 1
1/26/2015,Iowa St,Home,89,Texas,86,Away,,Win,9.09,7.55,Division 1
1/26/2015,Texas,Away,86,Iowa St,89,Home,,Loss,7.55,9.09,Division 1
1/26/2015,TX Southern,Away,85,MS Valley St,84,Home,,Win,0.74,-16.28,Division 1
1/26/2015,MS Valley St,Home,84,TX Southern,85,Away,,Loss,-16.28,0.74,Division 1
1/26/2015,Campbell,Home,78,Gardner Webb,59,Away,,Win,-2.47,0.97,Division 1
1/26/2015,Gardner Webb,Away,59,Campbell,78,Home,,Loss,0.97,-2.47,Division 1
1/26/2015,Alabama St,Home,63,Southern Univ,59,Away,,Win,5.28,0.94,Division 1
1/26/2015,Southern Univ,Away,59,Alabama St,63,Home,,Loss,0.94,5.28,Division 1
1/26/2015,Alabama A&M,Home,78,Alcorn St,66,Away,,Win,-6.48,-9.59,Division 1
1/26/2015,Alcorn St,Away,66,Alabama A&M,78,Home,,Loss,-9.59,-6.48,Division 1
1/26/2015,Ark Pine Bluff,Home,105,Prairie View,68,Away,,Win,-7.13,-2.09,Division 1
1/26/2015,Prairie View,Away,68,Ark Pine Bluff,105,Home,,Loss,-2.09,-7.13,Division 1
1/26/2015,High Point,Away,63,Presbyterian,54,Home,,Win,5.52,-7.38,Division 1
1/26/2015,Presbyterian,Home,54,High Point,63,Away,,Loss,-7.38,5.52,Division 1
1/26/2015,Wright St,Away,64,Detroit,53,Home,,Win,-3.81,-0.03,Division 1
1/26/2015,Detroit,Home,53,Wright St,64,Away,,Loss,-0.03,-3.81,Division 1
1/26/2015,Northwestern LA,Home,80,Nicholls St,51,Away,,Win,1.81,-8.00,Division 1
1/26/2015,Nicholls St,Away,51,Northwestern LA,80,Home,,Loss,-8.00,1.81,Division 1
1/26/2015,Oakland,Home,59,Cleveland St,56,Away,,Win,-0.81,5.38,Division 1
1/26/2015,Cleveland St,Away,56,Oakland,59,Home,,Loss,5.38,-0.81,Division 1
1/26/2015,Army,Away,68,American Univ,66,Home,,Win,0.03,0.15,Division 1
1/26/2015,American Univ,Home,66,Army,68,Away,,Loss,0.15,0.03,Division 1
1/26/2015,North Carolina,Home,93,Syracuse,83,Away,,Win,9.51,4.23,Division 1
1/26/2015,Syracuse,Away,83,North Carolina,93,Home,,Loss,4.23,9.51,Division 1
1/26/2015,Coppin St,Away,84,NC A&T,71,Home,,Win,-10.94,-7.13,Division 1
1/26/2015,NC A&T,Home,71,Coppin St,84,Away,,Loss,-7.13,-10.94,Division 1
1/26/2015,MD E Shore,Away,72,Florida A&M,65,Home,,Win,0.59,-17.52,Division 1
1/26/2015,Florida A&M,Home,65,MD E Shore,72,Away,,Loss,-17.52,0.59,Division 1
1/26/2015,Sam Houston St,Away,80,Abilene Chr,63,Home,,Win,14.42,-6.77,Division 1
1/26/2015,Abilene Chr,Home,63,Sam Houston St,80,Away,,Loss,-6.77,14.42,Division 1
1/26/2015,NC Central,Home,55,Delaware St,54,Away,,Win,14.41,-1.51,Division 1
1/26/2015,Delaware St,Away,54,NC Central,55,Home,,Loss,-1.51,14.41,Division 1
1/26/2015,Howard,Away,45,Bethune-Cookman,42,Home,,Win,0.88,-3.25,Division 1
1/26/2015,Bethune-Cookman,Home,42,Howard,45,Away,,Loss,-3.25,0.88,Division 1
1/26/2015,S Carolina St,Home,65,Hampton,56,Away,,Win,-7.21,-0.85,Division 1
1/26/2015,Hampton,Away,56,S Carolina St,65,Home,,Loss,-0.85,-7.21,Division 1
1/27/2015,Oklahoma St,Home,64,Baylor,53,Away,,Win,5.00,9.15,Division 1
1/27/2015,Baylor,Away,53,Oklahoma St,64,Home,,Loss,9.15,5.00,Division 1
1/27/2015,San Diego St,Home,58,Fresno St,47,Away,,Win,8.65,-1.16,Division 1
1/27/2015,Fresno St,Away,47,San Diego St,58,Home,,Loss,-1.16,8.65,Division 1
1/27/2015,Utah St,Home,56,Wyoming,44,Away,,Win,2.94,5.71,Division 1
1/27/2015,Wyoming,Away,44,Utah St,56,Home,,Loss,5.71,2.94,Division 1
1/27/2015,La Salle,Home,53,St Joseph's PA,48,Away,,Win,0.94,-2.81,Division 1
1/27/2015,St Joseph's PA,Away,48,La Salle,53,Home,,Loss,-2.81,0.94,Division 1
1/27/2015,Oral Roberts,Home,94,Tabor,53,Away,,Win,1.19,0.00,Non Division 1
1/27/2015,Tabor,Away,53,Oral Roberts,94,Home,,Loss,0.00,1.19,Non Division 1
1/27/2015,Georgia,Home,70,Vanderbilt,62,Away,,Win,4.16,6.16,Division 1
1/27/2015,Vanderbilt,Away,62,Georgia,70,Home,,Loss,6.16,4.16,Division 1
1/27/2015,CS Bakersfield,Home,79,San Diego Chr,54,Away,,Win,2.18,0.00,Non Division 1
1/27/2015,San Diego Chr,Away,54,CS Bakersfield,79,Home,,Loss,0.00,2.18,Non Division 1
1/27/2015,UNLV,Away,67,Nevada,62,Home,,Win,3.79,-6.03,Division 1
1/27/2015,Nevada,Home,62,UNLV,67,Away,,Loss,-6.03,3.79,Division 1
1/27/2015,Boise St,Home,82,Colorado St,78,Away,,Win,10.48,8.58,Division 1
1/27/2015,Colorado St,Away,78,Boise St,82,Home,,Loss,8.58,10.48,Division 1
1/27/2015,Florida,Away,52,Alabama,50,Home,,Win,3.61,2.69,Division 1
1/27/2015,Alabama,Home,50,Florida,52,Away,,Loss,2.69,3.61,Division 1
1/27/2015,Arkansas,Home,69,Tennessee,64,Away,,Win,7.88,-0.94,Division 1
1/27/2015,Tennessee,Away,64,Arkansas,69,Home,,Loss,-0.94,7.88,Division 1
1/27/2015,Texas A&M,Away,71,Auburn,61,Home,,Win,4.97,-4.14,Division 1
1/27/2015,Auburn,Home,61,Texas A&M,71,Away,,Loss,-4.14,4.97,Division 1
1/27/2015,VA Commonwealth,Home,72,G Washington,48,Away,,Win,6.97,5.82,Division 1
1/27/2015,G Washington,Away,48,VA Commonwealth,72,Home,,Loss,5.82,6.97,Division 1
1/27/2015,West Virginia,Away,65,Kansas St,59,Home,,Win,7.09,-0.81,Division 1
1/27/2015,Kansas St,Home,59,West Virginia,65,Away,,Loss,-0.81,7.09,Division 1
1/27/2015,Evansville,Home,89,Indiana St,78,Away,,Win,4.68,-1.32,Division 1
1/27/2015,Indiana St,Away,78,Evansville,89,Home,,Loss,-1.32,4.68,Division 1
1/27/2015,Tulsa,Away,62,Tulane,55,Home,,Win,4.44,-0.35,Division 1
1/27/2015,Tulane,Home,55,Tulsa,62,Away,,Loss,-0.35,4.44,Division 1
1/27/2015,Toledo,Home,70,Miami OH,65,Away,,Win,4.24,-3.22,Division 1
1/27/2015,Miami OH,Away,65,Toledo,70,Home,,Loss,-3.22,4.24,Division 1
1/27/2015,Akron,Home,59,Ball St,47,Away,,Win,5.11,-3.63,Division 1
1/27/2015,Ball St,Away,47,Akron,59,Home,,Loss,-3.63,5.11,Division 1
1/27/2015,Kent,Home,63,C Michigan,53,Away,,Win,3.00,10.55,Division 1
1/27/2015,C Michigan,Away,53,Kent,63,Home,,Loss,10.55,3.00,Division 1
1/27/2015,Virginia Tech,Home,70,Pittsburgh,67,Away,,Win,-4.03,1.67,Division 1
1/27/2015,Pittsburgh,Away,67,Virginia Tech,70,Home,,Loss,1.67,-4.03,Division 1
1/27/2015,Xavier,Away,66,Georgetown,53,Home,,Win,5.91,6.06,Division 1
1/27/2015,Georgetown,Home,53,Xavier,66,Away,,Loss,6.06,5.91,Division 1
1/27/2015,Michigan,Home,58,Nebraska,44,Away,,Win,0.72,-1.68,Division 1
1/27/2015,Nebraska,Away,44,Michigan,58,Home,,Loss,-1.68,0.72,Division 1
1/27/2015,E Michigan,Home,76,Ohio,40,Away,,Win,5.97,-4.60,Division 1
1/27/2015,Ohio,Away,40,E Michigan,76,Home,,Loss,-4.60,5.97,Division 1
1/27/2015,Buffalo,Home,77,W Michigan,71,Away,,Win,6.72,2.30,Division 1
1/27/2015,W Michigan,Away,71,Buffalo,77,Home,,Loss,2.30,6.72,Division 1
1/27/2015,Bowling Green,Home,56,N Illinois,46,Away,,Win,4.52,-0.60,Division 1
1/27/2015,N Illinois,Away,46,Bowling Green,56,Home,,Loss,-0.60,4.52,Division 1
1/28/2015,S Dakota St,Home,86,NE Omaha,64,Away,,Win,9.09,-1.03,Division 1
1/28/2015,NE Omaha,Away,64,S Dakota St,86,Home,,Loss,-1.03,9.09,Division 1
1/28/2015,Houston,Home,59,Rice,48,Away,,Win,-1.16,-1.72,Division 1
1/28/2015,Rice,Away,48,Houston,59,Home,,Loss,-1.72,-1.16,Division 1
1/28/2015,Arizona St,Home,73,Oregon St,55,Away,,Win,3.00,1.71,Division 1
1/28/2015,Oregon St,Away,55,Arizona St,73,Home,,Loss,1.71,3.00,Division 1
1/28/2015,Northern Iowa,Away,59,S Illinois,52,Home,,Win,11.06,-2.30,Division 1
1/28/2015,S Illinois,Home,52,Northern Iowa,59,Away,,Loss,-2.30,11.06,Division 1
1/28/2015,Morehead St,Away,82,Austin Peay,69,Home,,Win,4.85,-8.03,Division 1
1/28/2015,Austin Peay,Home,69,Morehead St,82,Away,,Loss,-8.03,4.85,Division 1
1/28/2015,Drake,Away,69,Bradley,57,Home,,Win,-7.29,-4.36,Division 1
1/28/2015,Bradley,Home,57,Drake,69,Away,,Loss,-4.36,-7.29,Division 1
1/28/2015,Loyola MD,Home,64,Holy Cross,54,Away,,Win,-7.37,-1.30,Division 1
1/28/2015,Holy Cross,Away,54,Loyola MD,64,Home,,Loss,-1.30,-7.37,Division 1
1/28/2015,Oklahoma,Home,81,Texas Tech,36,Away,,Win,9.19,-3.44,Division 1
1/28/2015,Texas Tech,Away,36,Oklahoma,81,Home,,Loss,-3.44,9.19,Division 1
1/28/2015,Notre Dame,Home,77,Duke,73,Away,,Win,13.18,15.03,Division 1
1/28/2015,Duke,Away,73,Notre Dame,77,Home,,Loss,15.03,13.18,Division 1
1/28/2015,Illinois St,Home,67,Missouri St,57,Away,,Win,6.15,-4.48,Division 1
1/28/2015,Missouri St,Away,57,Illinois St,67,Home,,Loss,-4.48,6.15,Division 1
1/28/2015,Radford,Away,84,Charleston So,77,Home,,Win,5.03,5.20,Division 1
1/28/2015,Charleston So,Home,77,Radford,84,Away,,Loss,5.20,5.03,Division 1
1/28/2015,Mississippi,Home,79,Mississippi St,73,Away,,Win,5.13,-1.72,Division 1
1/28/2015,Mississippi St,Away,73,Mississippi,79,Home,,Loss,-1.72,5.13,Division 1
1/28/2015,Purdue,Home,83,Indiana,67,Away,,Win,5.48,6.06,Division 1
1/28/2015,Indiana,Away,67,Purdue,83,Home,,Loss,6.06,5.48,Division 1
1/28/2015,Air Force,Away,66,San Jose St,52,Home,,Win,0.65,-15.80,Division 1
1/28/2015,San Jose St,Home,52,Air Force,66,Away,,Loss,-15.80,0.65,Division 1
1/28/2015,Stanford,Away,84,Washington,74,Home,,Win,4.72,0.74,Division 1
1/28/2015,Washington,Home,74,Stanford,84,Away,,Loss,0.74,4.72,Division 1
1/28/2015,Arizona,Home,90,Oregon,56,Away,,Win,17.82,4.82,Division 1
1/28/2015,Oregon,Away,56,Arizona,90,Home,,Loss,4.82,17.82,Division 1
1/28/2015,Creighton,Home,77,St John's,74,Away,,Win,0.42,3.59,Division 1
1/28/2015,St John's,Away,74,Creighton,77,Home,,Loss,3.59,0.42,Division 1
1/28/2015,Memphis,Home,70,East Carolina,58,Away,,Win,4.25,-1.82,Division 1
1/28/2015,East Carolina,Away,58,Memphis,70,Home,,Loss,-1.82,4.25,Division 1
1/28/2015,Kansas,Away,64,TCU,61,Home,,Win,6.53,5.79,Division 1
1/28/2015,TCU,Home,61,Kansas,64,Away,,Loss,5.79,6.53,Division 1
1/28/2015,Clemson,Away,68,NC State,57,Home,,Win,0.55,4.97,Division 1
1/28/2015,NC State,Home,57,Clemson,68,Away,,Loss,4.97,0.55,Division 1
1/28/2015,Georgia Tech,Away,70,Miami FL,50,Home,,Win,-1.29,5.27,Division 1
1/28/2015,Miami FL,Home,50,Georgia Tech,70,Away,,Loss,5.27,-1.29,Division 1
1/28/2015,Louisville,Away,81,Boston College,72,Home,,Win,9.69,-1.63,Division 1
1/28/2015,Boston College,Home,72,Louisville,81,Away,,Loss,-1.63,9.69,Division 1
1/28/2015,Drexel,Home,65,Northeastern,60,Away,,Win,-4.77,3.59,Division 1
1/28/2015,Northeastern,Away,60,Drexel,65,Home,,Loss,3.59,-4.77,Division 1
1/28/2015,Lafayette,Away,59,Colgate,54,Home,,Win,1.81,1.58,Division 1
1/28/2015,Colgate,Home,54,Lafayette,59,Away,,Loss,1.58,1.81,Division 1
1/28/2015,Navy,Home,64,American Univ,54,Away,,Win,-3.34,0.15,Division 1
1/28/2015,American Univ,Away,54,Navy,64,Home,,Loss,0.15,-3.34,Division 1
1/28/2015,Bucknell,Home,68,Lehigh,62,Away,,Win,-0.03,1.40,Division 1
1/28/2015,Lehigh,Away,62,Bucknell,68,Home,,Loss,1.40,-0.03,Division 1
1/28/2015,Seton Hall,Away,80,Marquette,70,Home,,Win,0.39,-1.94,Division 1
1/28/2015,Marquette,Home,70,Seton Hall,80,Away,,Loss,-1.94,0.39,Division 1
1/28/2015,Florida St,Home,82,Wake Forest,76,Away,,Win,-0.33,-3.06,Division 1
1/28/2015,Wake Forest,Away,76,Florida St,82,Home,,Loss,-3.06,-0.33,Division 1
1/28/2015,Temple,Away,86,UCF,62,Home,,Win,4.21,-5.73,Division 1
1/28/2015,UCF,Home,62,Temple,86,Away,,Loss,-5.73,4.21,Division 1
1/28/2015,James Madison,Home,88,Delaware,82,Away,,Win,-1.13,-6.07,Division 1
1/28/2015,Delaware,Away,82,James Madison,88,Home,,Loss,-6.07,-1.13,Division 1
1/28/2015,Wichita St,Home,58,Loyola-Chicago,47,Away,,Win,13.91,1.72,Division 1
1/28/2015,Loyola-Chicago,Away,47,Wichita St,58,Home,,Loss,1.72,13.91,Division 1
1/28/2015,UNC Wilmington,Home,82,Elon,65,Away,,Win,1.77,0.00,Division 1
1/28/2015,Elon,Away,65,UNC Wilmington,82,Home,,Loss,0.00,1.77,Division 1
1/28/2015,SMU,Away,63,South Florida,52,Home,,Win,9.67,-6.84,Division 1
1/28/2015,South Florida,Home,52,SMU,63,Away,,Loss,-6.84,9.67,Division 1
1/28/2015,William & Mary,Home,100,Hofstra,79,Away,,Win,6.53,8.61,Division 1
1/28/2015,Hofstra,Away,79,William & Mary,100,Home,,Loss,8.61,6.53,Division 1
1/28/2015,Stony Brook,Home,72,Hartford,66,Away,,Win,5.59,-2.20,Division 1
1/28/2015,Hartford,Away,66,Stony Brook,72,Home,,Loss,-2.20,5.59,Division 1
1/28/2015,Binghamton,Away,68,UMBC,56,Home,,Win,-8.72,-11.03,Division 1
1/28/2015,UMBC,Home,56,Binghamton,68,Away,,Loss,-11.03,-8.72,Division 1
1/28/2015,New Hampshire,Away,63,Maine,58,Home,,Win,5.87,-14.40,Division 1
1/28/2015,Maine,Home,58,New Hampshire,63,Away,,Loss,-14.40,5.87,Division 1
1/28/2015,Oakland,Home,84,Wright St,76,Away,,Win,-0.81,-3.81,Division 1
1/28/2015,Wright St,Away,76,Oakland,84,Home,,Loss,-3.81,-0.81,Division 1
1/28/2015,LSU,Home,64,South Carolina,58,Away,,Win,5.97,3.03,Division 1
1/28/2015,South Carolina,Away,58,LSU,64,Home,,Loss,3.03,5.97,Division 1
1/28/2015,Albany NY,Away,47,Vermont,44,Home,,Win,5.28,8.45,Division 1
1/28/2015,Vermont,Home,44,Albany NY,47,Away,,Loss,8.45,5.28,Division 1
1/28/2015,UNC Asheville,Away,74,Longwood,64,Home,,Win,1.90,-5.29,Division 1
1/28/2015,Longwood,Home,64,UNC Asheville,74,Away,,Loss,-5.29,1.90,Division 1
1/28/2015,Winthrop,Away,75,Coastal Car,68,Home,,Win,6.16,10.03,Division 1
1/28/2015,Coastal Car,Home,68,Winthrop,75,Away,,Loss,10.03,6.16,Division 1
1/28/2015,Rhode Island,Away,64,Fordham,63,Home,,Win,7.81,-4.16,Division 1
1/28/2015,Fordham,Home,63,Rhode Island,64,Away,,Loss,-4.16,7.81,Division 1
1/28/2015,Penn St,Home,63,Minnesota,58,Away,,Win,0.68,6.55,Division 1
1/28/2015,Minnesota,Away,58,Penn St,63,Home,,Loss,6.55,0.68,Division 1
1/28/2015,Richmond,Home,86,Duquesne,55,Away,,Win,4.91,-2.90,Division 1
1/28/2015,Duquesne,Away,55,Richmond,86,Home,,Loss,-2.90,4.91,Division 1
1/29/2015,Rider,Away,58,St Peter's,49,Home,,Win,1.66,0.97,Division 1
1/29/2015,St Peter's,Home,49,Rider,58,Away,,Loss,0.97,1.66,Division 1
1/29/2015,Georgia St,Away,88,UT Arlington,74,Home,,Win,9.59,0.45,Division 1
1/29/2015,UT Arlington,Home,74,Georgia St,88,Away,,Loss,0.45,9.59,Division 1
1/29/2015,WI Milwaukee,Home,71,IL Chicago,65,Away,,Win,-3.80,-5.53,Division 1
1/29/2015,IL Chicago,Away,65,WI Milwaukee,71,Home,,Loss,-5.53,-3.80,Division 1
1/29/2015,Ark Little Rock,Away,75,Arkansas St,65,Home,,Win,-1.10,-5.14,Division 1
1/29/2015,Arkansas St,Home,65,Ark Little Rock,75,Away,,Loss,-5.14,-1.10,Division 1
1/29/2015,Grand Canyon,Home,78,Missouri KC,57,Away,,Win,0.48,-1.15,Division 1
1/29/2015,Missouri KC,Away,57,Grand Canyon,78,Home,,Loss,-1.15,0.48,Division 1
1/29/2015,N Colorado,Home,79,Idaho St,76,Away,,Win,1.30,-4.60,Division 1
1/29/2015,Idaho St,Away,76,N Colorado,79,Home,,Loss,-4.60,1.30,Division 1
1/29/2015,ULM,Away,58,Troy,55,Home,,Win,4.58,-2.31,Division 1
1/29/2015,Troy,Home,55,ULM,58,Away,,Loss,-2.31,4.58,Division 1
1/29/2015,Edwardsville,Away,75,SE Missouri St,61,Home,,Win,0.89,0.77,Division 1
1/29/2015,SE Missouri St,Home,61,Edwardsville,75,Away,,Loss,0.77,0.89,Division 1
1/29/2015,N Dakota St,Home,61,Denver,54,Away,,Win,2.94,-0.83,Division 1
1/29/2015,Denver,Away,54,N Dakota St,61,Home,,Loss,-0.83,2.94,Division 1
1/29/2015,Cincinnati,Home,70,Connecticut,58,Away,,Win,7.09,4.38,Division 1
